fpr,tpr,threshold
0.0203979255417669,1.0,3.62723970413208
0.0204314379206025,1.0,3.6257669925689697
0.0204602086806198,1.0,3.624556303024292
0.0204910045070074,1.0,3.62317419052124
0.0205236525282459,1.0,3.621770143508911
0.0205522257208124,1.0,3.620641231536865
0.0205827005000926,1.0,3.619318723678589
0.0206112243007964,1.0,3.618143796920776
0.0206451071186022,1.0,3.6167168617248535
0.0206759276409211,1.0,3.6154708862304688
0.020706031981231,1.0,3.614248037338257
0.0207392727048218,1.0,3.6128060817718506
0.0207694758288571,1.0,3.611506223678589
0.0208019756745076,1.0,3.6101505756378174
0.0208325245415817,1.0,3.608868598937988
0.0208623078347842,1.0,3.6076178550720215
0.0208935975797987,1.0,3.606359720230103
0.020923084521825,1.0,3.605132818222046
0.020953337037723,1.0,3.6039109230041504
0.0209887263073408,1.0,3.602388381958008
0.0210196703093165,1.0,3.601097822189331
0.0210497746496264,1.0,3.599846363067627
0.0210782243625362,1.0,3.598672866821289
0.0211050194480459,1.0,3.597609758377075
0.0211337161202691,1.0,3.596482276916504
0.0211647342100388,1.0,3.5952534675598145
0.0211947891584861,1.0,3.5939598083496094
0.0212281039698709,1.0,3.5926098823547363
0.0212572698647897,1.0,3.5913679599761963
0.0212896956226461,1.0,3.58997654914856
0.0213174291535469,1.0,3.588785171508789
0.0213515589306661,1.0,3.587388753890991
0.0213794653330863,1.0,3.5863277912139893
0.0214083101808976,1.0,3.5851376056671143
0.0214390319194912,1.0,3.5839247703552246
0.0214703216645057,1.0,3.5826971530914307
0.0214987960733469,1.0,3.581583976745605
0.0215291226770389,1.0,3.580357551574707
0.0215605112057788,1.0,3.5791423320770264
0.0215901216274618,1.0,3.5778913497924805
0.0216204976230166,1.0,3.5766754150390625
0.021648922639995,1.0,3.5755624771118164
0.0216779897511884,1.0,3.574418306350708
0.021707279125764,1.0,3.573242664337158
0.0217357041427424,1.0,3.5721139907836914
0.0217654380440822,1.0,3.570861339569092
0.0217961103908131,1.0,3.5696465969085693
0.0218309069580786,1.0,3.5682036876678467
0.021860616163487,1.0,3.566978454589844
0.0218898561461999,1.0,3.565829038619995
0.0219202568376859,1.0,3.5645627975463867
0.0219503364820645,1.0,3.563302755355835
0.0219776501821324,1.0,3.56222939491272
0.0220068160770513,1.0,3.5611135959625244
0.0220372414644687,1.0,3.5599398612976074
0.0220659134407606,1.0,3.5588107109069824
0.0220947829845033,1.0,3.557647466659546
0.0221239488794221,1.0,3.556492805480957
0.0221545965302216,1.0,3.555238485336304
0.0221832191146508,1.0,3.5540850162506104
0.022211767611286,1.0,3.552999496459961
0.0222413533370377,1.0,3.551872968673706
0.0222705933197505,1.0,3.550708293914795
0.0223022288078039,1.0,3.5495052337646484
0.0223326048033586,1.0,3.5482945442199707
0.0223629807989133,1.0,3.54713773727417
0.0223929122677038,1.0,3.545972347259521
0.0224232882632586,1.0,3.544807910919189
0.0224525035500401,1.0,3.54370379447937
0.0224837439031919,1.0,3.5424771308898926
0.0225123664876211,1.0,3.541388750076294
0.0225406680249428,1.0,3.5403261184692383
0.0225718836821633,1.0,3.539100408554077
0.0226028029882076,1.0,3.537900447845459
0.0226342162128789,1.0,3.5366768836975098
0.0226623695746125,1.0,3.535640001296997
0.0226923998271284,1.0,3.534420251846313
0.0227229733901339,1.0,3.5333147048950195
0.0227505093535839,1.0,3.5322322845458984
0.0227763412977711,1.0,3.5312211513519287
0.0228068654689139,1.0,3.530078887939453
0.022836475890597,1.0,3.528875827789306
0.0228653454343396,1.0,3.5277299880981445
0.0228980181515095,1.0,3.526533842086792
0.0229277273569179,1.0,3.5253946781158447
0.0229558807186516,1.0,3.524320125579834
0.0229833919861702,1.0,3.523276805877685
0.023011767611286,1.0,3.522194623947144
0.0230411063777242,1.0,3.5210962295532227
0.0230729641291597,1.0,3.5198771953582764
0.0231032166450577,1.0,3.518763780593872
0.0231363338889917,1.0,3.517506599426269
0.0231667098845465,1.0,3.5163753032684326
0.0231976785824535,1.0,3.515190601348877
0.0232285484966351,1.0,3.51403284072876
0.0232574921281718,1.0,3.512944459915161
0.0232860900166697,1.0,3.511893510818481
0.0233184416867321,1.0,3.510676622390747
0.0233480521084151,1.0,3.509589195251465
0.0233750941532382,1.0,3.508575916290283
0.023405544236587,1.0,3.507422924041748
0.023435870840279,1.0,3.50630259513855
0.023461974439711,1.0,3.505307912826538
0.0234878310798296,1.0,3.504331350326538
0.0235184293387664,1.0,3.503225326538086
0.0235489782058405,1.0,3.502058744430542
0.0235768105204667,1.0,3.501016139984131
0.0236048404025436,1.0,3.4999866485595703
0.0236322281904056,1.0,3.498960256576538
0.0236634932394887,1.0,3.4977989196777344
0.023692263999506,1.0,3.4967405796051025
0.023723800703834,1.0,3.4955294132232666
0.0237519293696363,1.0,3.494478940963745
0.023782947459406,1.0,3.493314504623413
0.0238122615299129,1.0,3.492249011993408
0.0238396246218435,1.0,3.491243839263916
0.0238678026795085,1.0,3.4901652336120605
0.0238962030005556,1.0,3.4891366958618164
