precision,recall,threshold
0.5050661171217585,0.9803333333333333,10.076026916503906
0.5049811061490896,0.98,10.076242446899414
0.5113043478260869,0.98,10.108030319213867
0.5112193424943469,0.9796666666666667,10.108844757080078
0.5131831674524183,0.9796666666666667,10.12052059173584
0.5130981487949703,0.9793333333333333,10.120786666870117
0.5131877729257642,0.9793333333333333,10.120940208435059
0.5131027253668763,0.979,10.120948791503906
0.5168954593453009,0.979,10.14718246459961
0.5168104207005809,0.9786666666666667,10.14766788482666
0.5212142730339073,0.9786666666666667,10.170256614685059
0.5211292613636364,0.9783333333333334,10.170557975769043
0.5243880650348401,0.9783333333333334,10.189189910888672
0.5243030736240172,0.978,10.189618110656738
0.5246781115879828,0.978,10.190940856933594
0.5245930960472187,0.9776666666666667,10.191143989562988
0.5260043041606887,0.9776666666666667,10.198773384094238
0.5259192825112108,0.9773333333333334,10.198793411254883
0.5290508841573439,0.9773333333333334,10.217307090759277
0.5289658906334597,0.977,10.217416763305664
0.5292524377031419,0.977,10.219048500061035
0.5291674191800614,0.9766666666666667,10.219148635864258
0.5417899408284024,0.9766666666666667,10.293877601623535
0.5417051969668948,0.9763333333333334,10.294339179992676
0.5418054014058453,0.9763333333333334,10.294439315795898
0.5417206290471785,0.976,10.295560836791992
0.5512048192771084,0.976,10.341102600097656
0.5511203163246093,0.9756666666666667,10.341336250305176
0.5513279336974948,0.9756666666666667,10.341917037963867
0.551243406179352,0.9753333333333334,10.343412399291992
0.5518672199170125,0.9753333333333334,10.346345901489258
0.5517826825127334,0.975,10.347235679626465
0.5521993581272419,0.975,10.349851608276367
0.5521148036253777,0.9746666666666667,10.350313186645508
0.5530546623794212,0.9746666666666667,10.357805252075195
0.5529701097237987,0.9743333333333334,10.357958793640137
0.5559147965005705,0.9743333333333334,10.368249893188477
0.5558303214761271,0.974,10.368778228759766
0.5567835365853658,0.974,10.373848915100098
0.5566990661330284,0.9736666666666667,10.374232292175293
0.558508604206501,0.9736666666666667,10.3845853805542
0.5584241728820042,0.9733333333333334,10.385147094726562
0.5649061714064616,0.9733333333333334,10.419685363769531
0.5648219814241486,0.973,10.422137260437012
0.5697833300800312,0.973,10.44845962524414
0.5696993361967981,0.9726666666666667,10.448973655700684
0.5787385957953193,0.9726666666666667,10.498828887939453
0.5786550287641341,0.9723333333333334,10.499778747558594
0.5806130573248408,0.9723333333333334,10.509370803833008
0.5805295640055743,0.972,10.509515762329102
0.5839006808169803,0.972,10.527416229248047
0.5838173442819948,0.9716666666666667,10.527853012084961
0.5839342948717948,0.9716666666666667,10.528560638427734
0.5838509316770186,0.9713333333333334,10.528581619262695
0.5840849869713369,0.9713333333333334,10.53073501586914
0.5840016038492382,0.971,10.53124713897705
0.5871800040314453,0.971,10.54753589630127
0.5870967741935483,0.9706666666666667,10.547954559326172
0.5892351274787535,0.9706666666666667,10.560091018676758
0.5891519935235783,0.9703333333333334,10.561071395874023
0.5895099230457675,0.9703333333333334,10.56401252746582
0.5894267773951792,0.97,10.564451217651367
0.5901439870208882,0.97,10.56820297241211
0.5900608519269777,0.9696666666666667,10.568703651428223
0.5937946519697898,0.9696666666666667,10.587860107421875
0.5937117190690078,0.9693333333333334,10.588274002075195
0.5949263502454992,0.9693333333333334,10.591625213623047
0.5948434622467772,0.969,10.591901779174805
0.6061301084236864,0.969,10.651673316955566
0.6060479666319082,0.9686666666666667,10.652685165405273
0.6076955248849853,0.9686666666666667,10.662904739379883
0.6076134699853587,0.9683333333333334,10.663372039794922
0.6146847228099873,0.9683333333333334,10.705503463745117
0.6146031746031746,0.968,10.705916404724121
0.6182669789227166,0.968,10.736885070800781
