rank,event_i,event_j,final_score,waveform_score,time_score,healpix_sky_score,delta_t_days,healpix_overlap,waveform_available,full_waveform_scored,pair_has_ood,object_class_i,object_class_j,detector_coverage,snr_ratio,snr_score,empirical_catalog_tail_rank_fraction
13,GW230601_224134,GW230712_090405,4.6646204,0.9351585507392883,-0.21233524,-4.601356,40.432312500002205,0.010038213804364204,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.4105263157894736,0.049324512,0.0037292025243832474
14,GW230819_171910,GW230820_212515,4.631006,0.9957586526870728,1.7980692,-4.2053094,1.1708981481470444,0.01491616852581501,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.064516129032258,-0.9062731,0.004016064257028112
15,GW231028_153006,GW231029_111508,4.6271524,,1.9103365,-2.1394591,0.8229456018518518,0.11771848797798157,False,False,False,BBH,BBH,"H1,L1 | L1",2.074074074074074,1.2251456,0.004302925989672977
16,GW230707_124047,GW230709_122727,4.604886,0.9759780168533325,1.3272586,-1.1756347,1.990739583334437,0.3086230158805847,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1666666666666667,-0.65255636,0.004589787722317842
17,GW231113_122623,GW231114_043211,4.574501,0.9828832447528839,1.6017894,-1.1119137,0.6706863425920407,0.3289288878440857,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1627906976744187,-0.65255636,0.004876649454962708
18,GW231223_075055,GW231223_202619,4.513837,0.828701376914978,2.4822657,-1.7537484,0.524579861111663,0.1731237769126892,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0744680851063828,-0.9062731,0.0051635111876075735
19,GW231004_232346,GW231005_021030,4.4776917,0.8535242080688477,2.4559484,-1.7297342,0.11579513888944078,0.17733155190944672,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.1685393258426966,-0.65255636,0.005450372920252439
20,GW231223_032836,GW231224_024321,4.4562206,0.9757426381111145,1.9103365,-3.202365,0.9685868055566593,0.040665920823812485,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.3725490196078431,0.049324512,0.005737234652897304
21,GW230628_231200,GW230630_234532,4.4361796,0.9429226219654083,1.3272586,-0.8017991,2.023287037037037,0.44852128624916077,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.6565656565656564,0.75670844,0.006024096385542169
22,GW230814_061920,GW230814_230901,4.4158597,0.6091702282428741,1.6017894,-1.5405085,0.7011724537031518,0.2142721265554428,True,True,False,BBH,BBH,"H1,L1 | H1,L1",3.8392857142857144,0.32038963,0.006310958118187034
23,GW230608_205047,GW230609_064958,4.294514,0.9754575490951538,1.667491,-3.404499,0.41610069444334064,0.033223457634449005,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.0392156862745099,-0.7915436,0.006597819850831899
24,GW230627_015337,GW230628_231200,4.2744627,0.9803357124328613,1.3272586,-2.9744987,1.8877615740757299,0.05107303336262703,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.75,0.9463326,0.0068846815834767644
25,GW230628_231200,GW230630_125806,4.2447524,0.9980727732181549,1.6632715,-4.1499343,1.5736863425925927,0.01576545275747776,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.822222222222222,0.9804751,0.00717154331612163
26,GW230919_215712,GW230920_071124,4.21432,0.9139274060726166,1.667491,-3.121339,0.38486921296351484,0.04409807547926903,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.5135135135135136,0.21949525,0.007458405048766495
27,GW231223_075055,GW231224_024321,4.2084312,0.942524641752243,1.9103365,-2.9350317,0.7864201388894407,0.053129035979509354,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.4893617021276595,0.21949525,0.00774526678141136
28,GW230630_125806,GW230707_124047,4.1977906,0.9589120149612427,0.60855174,-0.15947676,6.987967592590937,0.8525897860527039,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.3222222222222222,-0.3299174,0.008032128514056224
29,GW231018_233037,GW231020_142947,4.150618,0.9314867258071899,1.6632715,-6.192819,1.6244282407396369,0.002044056309387088,True,True,False,BBH,BBH,"H1,L1 | H1,L1",1.3186813186813187,-0.3299174,0.00831899024670109
